Variables are:
month
day
year
eu01
eu03
eu06

11  17  82       9.73       9.93      10.10
11  24  82       9.29       9.70       9.94
12  01  82       9.24       9.76      10.06
12  08  82       9.20       9.48       9.73
12  15  82       9.33       9.56       9.80
12  22  82       9.44       9.56       9.78
12  29  82       9.26       9.36       9.64
01  05  83       9.04       9.08       9.25
01  12  83       8.71       8.75       8.90
01  19  83       8.75       8.76       8.94
01  26  83       9.08       9.19       9.39
02  02  83       9.06       9.35       9.65
02  09  83       8.95       9.30       9.61
02  16  83       8.83       9.11       9.39
02  23  83       8.86       9.01       9.21
03  02  83       8.76       8.88       9.04
03  09  83       8.86       8.91       9.00
03  16  83       9.03       9.16       9.33
03  23  83       9.33       9.48       9.60
03  30  83       9.59       9.54       9.70
04  06  83       9.43       9.59       9.70
04  13  83       9.18       9.30       9.40
04  20  83       9.03       9.14       9.23
04  27  83       8.95       9.09       9.21
05  04  83       8.83       8.88       8.95
05  11  83       8.68       8.71       8.76
05  18  83       8.81       8.89       8.95
05  25  83       8.96       9.14       9.26
06  01  83       9.13       9.39       9.58
06  08  83       9.35       9.58       9.80
06  15  83       9.39       9.60       9.89
06  22  83       9.54       9.70       9.96
06  29  83       9.63       9.79      10.04
07  06  83       9.58       9.79      10.06
07  13  83       9.70      10.05      10.40
07  20  83       9.65      10.04      10.48
07  27  83       9.65      10.04      10.44
08  03  83       9.89      10.30      10.75
08  10  83       9.95      10.50      10.95
08  17  83       9.85      10.30      10.74
08  24  83       9.73      10.04      10.41
08  31  83       9.73      10.13      10.51
09  07  83       9.84      10.14      10.50
09  14  83       9.70       9.91      10.18
09  21  83       9.74       9.85      10.05
09  28  83       9.44       9.50       9.71
10  05  83       9.38       9.48       9.66
10  12  83       9.40       9.50       9.61
10  19  83       9.43       9.56       9.68
10  26  83       9.44       9.56       9.69
11  02  83       9.46       9.63       9.73
11  09  83       9.55       9.84       9.96
11  16  83       9.45       9.75       9.89
11  23  83       9.44       9.84       9.98
11  30  83       9.51       9.78       9.96
12  07  83       9.70       9.83      10.04
12  14  83      10.10      10.18      10.38
12  21  83      10.39      10.36      10.45
12  28  83      10.06      10.06      10.23
01  04  84       9.69       9.88      10.13
01  11  84       9.61       9.84      10.04
01  18  84       9.55       9.75       9.98
01  25  84       9.54       9.75       9.93
02  01  84       9.53       9.70       9.88
02  08  84       9.56       9.73       9.89
02  15  84       9.69       9.85      10.00
02  22  84       9.79      10.00      10.16
02  29  84       9.83      10.10      10.35
03  07  84       9.84      10.09      10.35
03  14  84      10.00      10.28      10.58
03  21  84      10.24      10.48      10.79
03  28  84      10.45      10.68      10.95
04  04  84      10.44      10.66      10.94
04  11  84      10.58      10.80      11.06
04  18  84      10.54      10.79      11.08
04  25  84      10.64      10.93      11.21
05  02  84      10.63      10.93      11.24
05  09  84      10.78      11.23      11.61
05  16  84      11.15      11.83      12.26
05  23  84      10.73      11.58      12.16
05  30  84      10.84      11.69      12.38
06  06  84      10.89      11.46      12.19
06  13  84      11.10      11.52      12.26
06  20  84      11.28      11.51      12.19
06  27  84      11.89      12.09      12.54
07  04  84      11.79      12.20      12.71
07  11  84      11.69      12.16      12.78
07  18  84      11.51      12.01      12.61
07  25  84      11.50      11.98      12.58
08  01  84      11.40      11.74      12.21
08  08  84      11.51      11.76      12.05
08  15  84      11.60      11.79      12.03
08  22  84      11.66      11.81      12.06
08  29  84      11.66      11.84      12.13
09  05  84      11.78      11.93      12.19
09  12  84      11.73      11.85      12.13
09  19  84      11.56      11.69      11.88
09  26  84      11.24      11.43      11.64
10  03  84      11.09      11.41      11.61
10  10  84      10.88      11.28      11.51
10  17  84      10.59      11.00      11.31
10  24  84       9.99      10.29      10.59
10  31  84       9.74      10.11      10.46
11  07  84       9.60       9.75       9.96
11  14  84       9.34       9.60       9.85
11  21  84       9.34       9.64       9.93
11  28  84       8.84       9.21       9.55
12  05  84       8.88       9.14       9.53
12  12  84       8.99       9.21       9.63
12  19  84       8.60       8.79       9.30
12  26  84       8.34       8.61       9.11
01  02  85       8.39       8.61       9.11
01  09  85       8.25       8.48       8.99
01  16  85       8.10       8.35       8.81
01  23  85       8.09       8.28       8.70
01  30  85       8.19       8.31       8.60
02  06  85       8.54       8.76       8.99
02  13  85       8.60       9.04       9.36
02  20  85       8.56       8.95       9.41
02  27  85       8.70       9.24       9.78
03  06  85       8.98       9.58      10.18
03  13  85       8.84       9.34       9.99
03  20  85       8.89       9.33       9.94
03  27  85       8.78       9.19       9.73
04  03  85       8.70       9.01       9.49
04  10  85       8.69       8.99       9.40
04  17  85       8.58       8.71       9.03
04  24  85       8.28       8.49       8.79
05  01  85       8.31       8.58       8.91
05  08  85       8.24       8.44       8.74
05  15  85       8.05       8.20       8.53
05  22  85       7.84       8.01       8.26
05  29  85       7.70       7.86       8.17
06  05  85       7.54       7.63       7.84
06  12  85       7.58       7.58       7.78
06  19  85       7.45       7.50       7.74
06  26  85       7.56       7.70       7.95
07  03  85       7.64       7.71       7.93
07  10  85       7.66       7.74       7.83
07  17  85       7.71       7.81       7.94
07  24  85       7.91       8.01       8.19
07  31  85       7.91       8.13       8.39
08  07  85       7.93       8.11       8.30
08  14  85       7.88       8.03       8.21
08  21  85       7.89       7.99       8.18
08  28  85       7.86       7.98       8.14
09  04  85       7.99       8.06       8.21
09  11  85       8.06       8.19       8.39
09  18  85       8.10       8.23       8.48
09  25  85       7.96       8.09       8.31
10  02  85       7.90       8.01       8.15
10  09  85       7.96       8.10       8.20
10  16  85       8.00       8.13       8.25
